"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Dbi",-1.69908537649477,9.23515927127733,-6.05597675683004,6.17415461219855e-06,0.00832699851575507,3.8969879383763
"Msmo1",-2.3311647185614,6.30501026861086,-5.88964725838152,8.91756547489381e-06,0.0101166807790845,3.65017626104979
"LOC120101374",-2.04232038278497,2.5482601235636,-5.89260626462608,8.85917548057467e-06,0.0101166807790845,3.61292419160741
"Hdc",1.76016409427852,2.77583980794906,5.86618797085881,9.39465791119425e-06,0.0103141221725673,3.56626611569346
"Acot4",1.05292051155548,5.26010534015226,5.7961862463123,1.09796211896269e-05,0.0113236493202352,3.47614416387677
"LOC100361913",-1.48497417420311,5.44369875379514,-5.7469014351007,1.22575271085157e-05,0.0122697846356242,3.37563573230649
"LOC108349831",-1.89481445839131,0.70446119982215,-5.8091314979352,1.06671411159111e-05,0.0113236493202352,3.31084396273528
"Tmem97",-1.18893581551868,5.37004750437531,-5.71152211742692,1.32678680045335e-05,0.0125432949907303,3.30454751406177
"Chrnb1",-1.57665878259783,1.36575548698263,-5.71290130661824,1.32269299061543e-05,0.0125432949907303,3.17172442909008
"LOC120100000",-1.44049207638543,-0.493797708231015,-5.64035180149271,1.55661689245671e-05,0.0143183511669924,3.08180446820044
"LOC120101816",2.91660561980655,2.57175603638341,5.60372485341734,1.69037044813031e-05,0.0151394915346492,3.01526150992797
"Yeats4",-0.99342942555348,4.81770848126607,-5.53209204611674,1.98691440057869e-05,0.0169056611773238,2.93807494387229
"Hes6",-1.33388599813943,6.90615266139688,-5.54010247371167,1.95127049194589e-05,0.0169056611773238,2.93117562203841
"Xist",1.95398029368794,5.38446280936089,5.4805914306347,2.2325090763509e-05,0.0176700497452387,2.82301594123718
"Snora81",1.32267068641275,0.407427540322548,5.51758177578771,2.05318205444241e-05,0.0169579081194442,2.80498438634361
"Fdft1",-1.63175234352731,5.8634896007897,-5.46654245579831,2.30473573162513e-05,0.0176934019521768,2.79393090682562
"Sub1",-1.16507713220924,5.51177975794563,-5.45876594651401,2.3457356281857e-05,0.0176934019521768,2.78153819337876
"LOC102547034",1.18672269579699,1.27527340663796,5.50915289297517,2.09270770704782e-05,0.0169579081194442,2.76916088929169
"Dpy30",-1.03940785734666,4.44266263174895,-5.44364059840668,2.42762426371925e-05,0.0176934019521768,2.75410402839015
"Rpl31l2",-1.10681427673981,-0.681632345699077,-5.43710123799065,2.46392552468966e-05,0.0176934019521768,2.69814057191371
"LOC120099936",-1.95764928245045,1.4231868432246,-5.43151100395357,2.49539664366365e-05,0.0176934019521768,2.62431785117127
"LOC102548358",-2.11875519688543,1.87845530725579,-5.40719237521999,2.63714416906367e-05,0.018205944288367,2.6034336698119
"Hist1h4b",-1.19158772887636,5.80437894073592,-5.37244335149123,2.85406603739435e-05,0.018679862214746,2.59932017220951
"Tfap4",1.05583464288896,1.55756976483419,5.40097727552227,2.67467007821105e-05,0.018205944288367,2.57280450570765
"Uqcc2",-1.13775987879213,5.31346113754117,-5.35798340484991,2.94961233099927e-05,0.0189334267616042,2.57264971315437
"Mpc1",-1.16673701131343,8.51059154657967,-5.37379311497347,2.84530976370783e-05,0.018679862214746,2.56342357909335
"Pcsk9",-1.50355823007584,5.2980955898108,-5.34995389452597,3.00406959254459e-05,0.0189334267616042,2.55550782319015
"LOC120096558",1.5557300188059,1.29271075449555,5.31172430099853,3.27774172694293e-05,0.0200018144398768,2.38203344968048
"Rbis",-1.40438794514834,5.56235302569175,-5.26589587496126,3.63953372997269e-05,0.0213565329251535,2.37792444043388
"Zbed6",1.49682471523503,0.950561587774784,5.30993906060247,3.29112537060909e-05,0.0200018144398768,2.3662648840778
"LOC102549007",-0.915110173868558,-0.746856040359951,-5.24728690016505,3.7978171209444e-05,0.0213881095904527,2.32342086556336
"Siva1",-0.926114510623447,3.48906438355615,-5.24073003520556,3.85524262568203e-05,0.0213881095904527,2.32299749311295
"Colq",1.75019523334413,1.63762429592693,5.27089621327986,3.59815797091971e-05,0.0213565329251535,2.31589951545119
"LOC108351546",1.20630689647676,0.800822816394239,5.24563559258318,3.81219687809009e-05,0.0213881095904527,2.22882887791061
"Mgat4b",-0.954000051207815,6.18311422837032,-5.19574841065043,4.2737636202444e-05,0.0213881095904527,2.2265379462631
"Eloc",-1.06520226281403,4.60461536116989,-5.18553658883847,4.37504774081723e-05,0.0213881095904527,2.21151043075668
"LOC691532",-2.20710657504946,0.908521208778559,-5.23118005825068,3.94046684729736e-05,0.0213881095904527,2.20086026830274
"LOC120100346",-2.2845150420744,1.15031508824656,-5.22512283374012,3.99551280084532e-05,0.0213881095904527,2.19919872798038
"Csrp2",-1.22736127976403,5.27322531385557,-5.16878501450772,4.54651134670958e-05,0.0213881095904527,2.17475884531853
"S100a9",-1.85183922651993,1.62475468271264,-5.19953681223845,4.23679832480534e-05,0.0213881095904527,2.17193806238826
"LOC120101983",1.53416403398057,0.408761840430135,5.17592148577802,4.47264450724526e-05,0.0213881095904527,2.13604148198957
"Krt10",-1.35002613577893,1.99389564922215,-5.1516438085821,4.72904267750883e-05,0.0213881095904527,2.09466313794888
"Tkfc",-1.01585285244737,5.97340584488574,-5.12862725084025,4.98591884851542e-05,0.0213881095904527,2.08679112091082
"LOC103693420",-1.21970432424914,-0.556437243091721,-5.13873907850058,4.87136316682183e-05,0.0213881095904527,2.06844260654501
"Polr2k",-1.29616709296836,5.05750173815076,-5.09153724229786,5.43006366233911e-05,0.0213881095904527,2.01161293066767
"Amdhd1",1.94396201178202,6.02581171377059,5.09143445563106,5.43134880435213e-05,0.0213881095904527,2.0065499901373
"Nts",-1.0343009987983,-0.730394687784607,-5.08871720480435,5.46543487948785e-05,0.0213881095904527,1.99032407588534
"Ebp",-1.42311768634063,7.85578728659061,-5.07887943971926,5.59067096337424e-05,0.0213881095904527,1.96562412938176
"LOC100361879",-1.23855063997489,-0.342424875138561,-5.09479876014426,5.38944490608608e-05,0.0213881095904527,1.95480550057704
"LOC120096374",1.70282416120683,1.41930567274628,5.09505312251345,5.38629009596676e-05,0.0213881095904527,1.95228475840751
"LOC120102093",1.25780568593285,0.0948895720290709,5.08189898730833,5.55192472120652e-05,0.0213881095904527,1.94359687732288
"Rgn",-1.01718521257192,9.07649320379436,-5.06545475019694,5.7662867002948e-05,0.0213881095904527,1.92213859150434
"Pmvk",-1.45822868997466,5.58907752628515,-5.03914352721899,6.12690328891121e-05,0.0213881095904527,1.8990021980576
"Pklr",-1.05268877045359,6.17957088494766,-5.03680396756639,6.16005732574158e-05,0.0213881095904527,1.89168481077801
"LOC120094514",-0.997807494683299,-0.63584030697303,-5.03746526615904,6.15066760270202e-05,0.0213881095904527,1.8695538991747
"Sc5d",-1.15092890928317,7.38690600401128,-5.02842975914272,6.28022862818701e-05,0.0213881095904527,1.86505578022541
"H2ac4",-0.913008831314619,-0.748748072797837,-5.02223905795977,6.37059385594567e-05,0.0213881095904527,1.853988964301
"Lyc2",-1.59867445655017,3.05561695394261,-5.01959281862272,6.40962241588106e-05,0.0213881095904527,1.85089353440204
"Adcy1",1.22412614694773,1.74854619102163,5.02748379946086,6.29395206145556e-05,0.0213881095904527,1.82787970039047
"Nsdhl",-1.00233759895581,7.67097902870206,-4.99916819971488,6.71914039967753e-05,0.0213881095904527,1.80117577104334
"Acss2",-1.84877477703025,4.61480866668303,-4.97775729507802,7.05991133879645e-05,0.0213881095904527,1.76933950344805
"LOC120103001",-1.35795622028667,0.017155222553081,-5.00909590250198,6.56684384795538e-05,0.0213881095904527,1.73683244260232
"Aacs",-2.44235942745007,2.17160737261655,-4.9765130983812,7.08024448418459e-05,0.0213881095904527,1.7367145100931
"Lsm8",-1.05646142392464,3.98858030528317,-4.9566859796266,7.41240221318023e-05,0.0213881095904527,1.72438374358611
"Scd2",1.04394220820419,1.44597725934399,4.97558819105005,7.09539816438719e-05,0.0213881095904527,1.70924666859277
"Leap2",-1.64699873022751,6.26570193251662,-4.94768544285827,7.56835930423704e-05,0.0213881095904527,1.70241602836557
"LOC102554711",-2.64554063437417,0.572169475430231,-4.97177018235245,7.15830143465765e-05,0.0213881095904527,1.6987802559526
"Irx2",-1.27798900230714,-0.277620931065974,-4.96576359567867,7.25840952101593e-05,0.0213881095904527,1.68271752255073
"Itgb3bp",-1.21788609379662,0.995209089322518,-4.97315657884889,7.13539483175142e-05,0.0213881095904527,1.68128694692756
"Tmsb4x",-1.32022310815014,9.42914900142975,-4.9458624978026,7.60034946955548e-05,0.0213881095904527,1.67012610569032
"Car6",-1.23945560901776,0.876162806129818,-4.96932434655168,7.19889455182505e-05,0.0213881095904527,1.66752729807481
"LOC120102634",-0.929424637547213,-0.784832045731015,-4.92209443518191,8.03021504860057e-05,0.0213881095904527,1.64694365270089
"LOC299190",2.11740916536369,0.655733601307937,4.91307999379001,8.19962449819393e-05,0.0213881095904527,1.61234253876084
"Msx1",-0.928842154568374,-0.785260831344684,-4.84476554338284,9.60698366534379e-05,0.0213881095904527,1.48289912373681
"Slc25a1",-0.964815261605054,6.9200244450958,-4.8218081284526,0.000101329700945069,0.0213881095904527,1.43267200716006
"Hint3",-0.918857498177473,4.87232759558541,-4.81716406572674,0.000102428681781072,0.0213881095904527,1.42572592925982
"LOC120093089",-0.97725501761846,-0.803500670240208,-4.81095098763927,0.000103917851649771,0.0213881095904527,1.41182268800746
"Pou2af1",-0.866241095597374,-0.713537921056437,-4.80136073962461,0.000106259612882238,0.0213881095904527,1.38655541653101
"Sec61g",-1.55339751633644,7.05732149912464,-4.79528477163091,0.00010777081846443,0.0213881095904527,1.37583636489434
"Sh3bp2",1.09356699416119,1.87512010657037,4.80315743305161,0.000105816863535686,0.0213881095904527,1.3706745340845
"Pex11a",1.20042731521254,4.17312027724231,4.78074785290591,0.00011147529155642,0.0213881095904527,1.34776953177834
"LOC120095727",1.22255732573661,-0.127363387000236,4.78495030071221,0.000110391324718861,0.0213881095904527,1.3357173925401
"RGD1565767",-1.07389966868878,-0.565745104469085,-4.76828925164332,0.000114752532767577,0.0213881095904527,1.3017337693129
"Syt12",-1.41827003782869,1.15642116201178,-4.75846866482243,0.000117404412242506,0.0213881095904527,1.25342346909138
"C1h19orf81",-0.890340747844645,-0.781967962143853,-4.73270801924364,0.000124659004434648,0.0213881095904527,1.24420284930507
"LOC120102294",-0.782636610849667,-0.833116700316232,-4.71786522154637,0.000129043111872065,0.0213881095904527,1.21300024723388
"Lgals1",-1.02168200957732,3.36731858837853,-4.70308761788162,0.000133562837924975,0.0213881095904527,1.18136027660805
"LOC120095751",-1.02485714878109,-0.695602553388526,-4.69327610581286,0.000136651740316318,0.0213881095904527,1.15562106986811
"LOC108349721",-1.61211560125741,1.00776332474895,-4.69244164939902,0.000136917755258612,0.0213881095904527,1.11334195276217
"LOC120099128",-1.24550032492394,-0.0633482194329413,-4.68755703962494,0.0001384854413653,0.0213881095904527,1.09108004317876
"Gpnmb",1.58672083465215,2.31622612031266,4.66280973833298,0.000146711092558736,0.0213881095904527,1.08635642511326
"Pitx2",-0.900574299285792,-0.8000739714762,-4.65308550167782,0.000150076805904594,0.0213881095904527,1.07426454047039
"Rpph1",-2.03042024483527,1.64982912263824,-4.66056106005466,0.000147482557406533,0.0213881095904527,1.0683364607526
"LOC102547544",1.22605251355424,1.10458194939729,4.666946541228,0.000145302489077841,0.0213881095904527,1.06733491151864
"Trnam-cau_12",-1.19687032378967,-0.612219169679246,-4.63526898864198,0.000156447032596266,0.0213881095904527,1.02820702766451
"Snord45c",-1.0805533038411,-0.660386964479418,-4.62842738169495,0.000158965160425443,0.0213881095904527,1.01661666720163
"LOC120099297",-1.54838386463985,1.13548183200256,-4.64289879827015,0.000153686257641307,0.0213881095904527,1.01631255028939
"Camk2a",-0.923237307014274,-0.789535715813449,-4.62559339616079,0.000160020187378657,0.0213881095904527,1.01540279688241
"LOC102551744",-1.36132409142267,-0.319666355939709,-4.63626141806949,0.000156085117436452,0.0213881095904527,1.01446639165803
"Tmem256",-1.38429185085142,7.00626140372477,-4.61638043314114,0.000163499044631422,0.0213881095904527,0.995481131141407
"Enpp2",-1.06072486365504,3.88375576771316,-4.61704578496387,0.000163245266903416,0.0213881095904527,0.995459263824765
"LOC103693862",-0.86808867818648,-0.822107892810409,-4.61595690577377,0.000163660793308866,0.0213881095904527,0.994373176390082
"Pafah1b3",-0.989128743926241,3.80018058330452,-4.61231733382619,0.000165057450467585,0.0213881095904527,0.985454470708354
"Rdh11",-1.01356154249462,4.96721683403779,-4.61080417179737,0.000165641648808268,0.0213881095904527,0.981237106141022
"LOC100909916",-0.901547840737161,-0.591033178675266,-4.60616924930127,0.000167444106660305,0.0213881095904527,0.964630013665079
"Rfc3",-0.902509646751035,2.48486369042414,-4.60198500171167,0.000169088297646895,0.0213881095904527,0.962612653446751
"Fabp3",-0.943442317974154,1.3720467803385,-4.61023230246209,0.000165862977822465,0.0213881095904527,0.956461878826246
"Aadac",-0.949809472740418,5.84349511280434,-4.58731880008994,0.000174981051535843,0.0213881095904527,0.932439771554277
"Atox1",-1.28714690573539,7.94681337534043,-4.58596950487807,0.000175533487210055,0.0213881095904527,0.928766299963937
"Rpl22l2",-1.12356782004377,-0.604211434745135,-4.58792475868179,0.000174733527734885,0.0213881095904527,0.92779105041485
"LOC100911252",-1.16025810973214,5.49425440407489,-4.58299581032184,0.000176757212806881,0.0213881095904527,0.922346518920633
"Pfdn4",-1.16634898849846,3.5399094248759,-4.56895104512062,0.000182654202276638,0.0213881095904527,0.893032548667635
"Atp5mk",-1.66271906422918,7.45655502880492,-4.54915862179211,0.000191302915405184,0.0213881095904527,0.851656948954298
"Ascl3",-1.09448294138452,-0.62780882212306,-4.54794200400058,0.000191847819200425,0.0213881095904527,0.845105542870232
"Tm7sf2",-1.39587096531885,7.27132220684073,-4.54458106700018,0.000193361275432671,0.0213881095904527,0.842093031447924
"LOC108351593",-0.942976357389397,-0.769767039759772,-4.54318023411518,0.000193995629922819,0.0213881095904527,0.839103996575385
"RGD1560015",-1.36098424734083,1.90895494271277,-4.53014341013991,0.000200000779949294,0.0213881095904527,0.803110903310825
"LOC108351377",-1.34999907302619,0.745409319706249,-4.54398711874102,0.000193629983785476,0.0213881095904527,0.801134779903992
"Ppih",-0.999078030398564,3.21579930318842,-4.52040896646736,0.000204606638794278,0.0213881095904527,0.789779362018019
"Aqp12a",-0.840046446800121,-0.831015568131771,-4.51971585388245,0.000204938633371898,0.0213881095904527,0.787081814601972
"LOC102550643",-1.42543817988712,0.711969018401149,-4.5354933932636,0.00019751407322037,0.0213881095904527,0.783115824016231
"Cmc1",-1.05092363832251,4.13602612857361,-4.50800017660973,0.000210633186967509,0.0213881095904527,0.759072173550613
"H2bc12",-1.09270556039463,-0.150991773153569,-4.51975884607723,0.000204918024722482,0.0213881095904527,0.748819333191368
"LOC102550842",-0.794479610955228,-0.823337332926021,-4.50114991475882,0.000214036432216417,0.0213881095904527,0.747337817569896
"LOC120101616",1.04248433233465,-0.21874667963948,4.50215055789873,0.000213535873777703,0.0213881095904527,0.743504192996894
"Thrsp",-1.79346970914228,9.41799931581671,-4.49830493076687,0.00021546606493942,0.0213881095904527,0.737251818908783
"LOC120102564",-0.952157300290844,-0.812301872795015,-4.49529573928801,0.000216988683155979,0.0213881095904527,0.735082795262905
"Epb42",-0.766187322000864,-0.737705315773383,-4.48965496685398,0.000219872113979736,0.0213881095904527,0.724791285586131
"Immp2l",-1.05110814421021,4.27273902623186,-4.48924123426306,0.000220085117361313,0.0213881095904527,0.718122219338825
"Pnpla5",-1.59643396296179,-0.364784564308067,-4.47267284576043,0.000228788075117305,0.0213881095904527,0.682887685083355
"Vwa8",0.914462474207309,4.38015537558587,4.46997166396179,0.000230239439972023,0.0213881095904527,0.677622710563543
"Snrpg",-1.071504210296,5.04639467114386,-4.47000904646483,0.000230219290954301,0.0213881095904527,0.676855218551563
"Bloc1s1",-1.14646407446644,6.92074995468476,-4.4648318706068,0.000233026739940489,0.0213881095904527,0.671521134767274
"RGD1563295",-1.15861120182498,-0.654658157281078,-4.46022920893171,0.000235551575807373,0.0213881095904527,0.660768019087247
"LOC102547604",-1.00167710249455,-0.762770483725192,-4.45889491047963,0.0002362886545469,0.0213881095904527,0.658822990491548
"LOC100911489",-1.42672961755934,2.30109580365621,-4.44870492267618,0.000241994806430802,0.0213881095904527,0.636320817370884
"Kctd17",1.28422180520097,1.96672715805648,4.44892324987008,0.000241871106105242,0.0213881095904527,0.632879140070004
"LOC102553092",-0.855886654585438,-0.812999120651794,-4.44750208127687,0.000242677457707197,0.0213881095904527,0.632117463272362
"Rpl22l1",-1.15414800479933,5.90539771789917,-4.44153258997948,0.000246094121580186,0.0213881095904527,0.618437001071706
"LOC108348229",-1.06140850984328,1.29876112578261,-4.44658543223283,0.000243198986600391,0.0213881095904527,0.616087720131701
"Aph1bl2",-1.01231711497093,0.548856717011839,-4.45591843330806,0.0002379412652963,0.0213881095904527,0.615088413166288
"Gpr68",0.934814237001176,0.421765660713819,4.44973339273616,0.000241412649445555,0.0213881095904527,0.614203363657233
"LOC680406",-1.67515434151436,7.87530233974741,-4.43762892627484,0.000248354538393024,0.0213881095904527,0.613841065814817
"LOC102547310",-2.11843661280894,0.163474841522282,-4.43699220404088,0.000248725209285082,0.0213881095904527,0.599144301441867
"Mrnip",-0.992291177984929,1.95123642445555,-4.43206969942562,0.000251609720637267,0.0213881095904527,0.598189717179766
"LOC102552988",-1.1608562868119,2.63524176994686,-4.427469384827,0.000254335854344005,0.0213881095904527,0.592257950325672
"Otulinl",1.26507069545343,1.70733530351486,4.4305357252318,0.00025251546664937,0.0213881095904527,0.590762151832298
"Lap3",-0.927395483915164,7.06883017149203,-4.42466856835381,0.000256010144819117,0.0213881095904527,0.585750222772081
"Wipf1",1.01277192643268,1.02962453606447,4.43098208602199,0.000252251571844543,0.0213881095904527,0.579197628591935
"Rpl39",-1.1740525113161,7.7728984743477,-4.4203418203276,0.000258618439570277,0.0213881095904527,0.577072820000266
"LOC100359421",-1.05700664610593,4.58005168103792,-4.42290580150319,0.000257069584306361,0.0213881095904527,0.574023536665621
"Tmem258",-1.08998569270458,6.33785079053488,-4.41502770558966,0.000261858558643583,0.0213881095904527,0.563013159272767
"Krt25",-0.8535503781558,-0.82104748861054,-4.41412700149506,0.00026241176863716,0.0213881095904527,0.559826186203812
"Ang",-1.11099004036173,10.6186656909124,-4.41706627935973,0.000260610800528035,0.0213881095904527,0.559207165567346
"S100g",-1.84670143786216,0.995674908231384,-4.4169686028171,0.000260670449165809,0.0213881095904527,0.548607906187041
"LOC102550654",-1.2748009977939,5.20251757943135,-4.40836758249165,0.000265977086401293,0.0213881095904527,0.543955182079756
"Mir219a1",-0.884646585365097,-0.764092268092941,-4.39231118770384,0.000276176012536775,0.0213881095904527,0.516069248291222
"Rnu6-632",-0.820582354936201,-0.808313936505017,-4.39291541597218,0.000275785181556872,0.0213881095904527,0.514717994900974
"Smlr1",-0.946457711653902,7.67102425343231,-4.38989571878173,0.000277743973269371,0.0213881095904527,0.512147471027268
"Fam219a",1.00916168709405,1.66044311984331,4.39260753663065,0.000275984256598772,0.0213881095904527,0.510961331921242
"LOC100911946",-0.947591221499038,-0.653833336244145,-4.38552979505356,0.000280600783053182,0.0213881095904527,0.502664824838183
"Sem1",-0.98977256363996,6.50752939219841,-4.3774438576666,0.000285970010601548,0.0213881095904527,0.482791190751525
"Smyd2",0.810850908052091,3.28155157720689,4.37171108447288,0.000289839143978557,0.0213881095904527,0.470416649463437
"LOC103690996",-1.13431856100444,6.83118157899539,-4.36459423776176,0.000294715697220514,0.0213881095904527,0.456364431724477
"LOC102546629",-1.35804936484072,-0.381209341574886,-4.36594007478539,0.000293787231990249,0.0213881095904527,0.455672091427018
"Dlx1",-0.9374109115253,-0.827333991965957,-4.35917886784347,0.000298481549878393,0.0213881095904527,0.440906771963134
"Ndufa12",-1.16325076969932,6.41150978941914,-4.35653193770533,0.000300339783382837,0.0213881095904527,0.437381699802073
"Ano6",0.870929319797629,1.65236239428414,4.35248550675736,0.000303203006950421,0.0213881095904527,0.427047874676425
"Ech1",0.895907898398173,8.52701744939355,4.34076897291035,0.000311649151773641,0.0213881095904527,0.407634147715448
"Minar2",-0.826581230134482,-0.865688783057863,-4.34171899728825,0.000310955585108503,0.0213881095904527,0.402323766543317
"Rup2",-0.955550284516435,12.3266567358003,-4.34894911373874,0.000305727781495559,0.0213881095904527,0.401839797976647
"Adcy10",1.25174737514277,1.35606621195978,4.33894099650883,0.000312988043242844,0.0213881095904527,0.394525863173871
"Hsd17b7",-1.64182570567182,2.96641949045004,-4.33071107785001,0.00031908792968389,0.0213881095904527,0.384382662079694
"Sftpd",-0.924272156010851,-0.690325471150598,-4.32570524714399,0.000322856428047904,0.0213881095904527,0.375464255286582
"Gigyf1",1.4163217291307,2.16104900657165,4.31822614719771,0.000328570299041687,0.0213881095904527,0.359152958156148
"LOC120096111",1.40763391106005,0.694912534516862,4.31781044959163,0.000328890845449754,0.0213881095904527,0.347736978929176
"Dpt",-0.876820602681853,7.19666480275871,-4.31239851676616,0.000333092779264131,0.0213881095904527,0.345596395080068
"LOC120093860",-0.731789942402111,-0.867512174505367,-4.31284035749217,0.000332747713791328,0.0213881095904527,0.339837959934515
"Ehhadh",1.27259517137087,7.20024491732647,4.30715605552388,0.000337214520998609,0.0213881095904527,0.334393945808992
"LOC102546766",-0.987102121067651,4.73924960372053,-4.31169898560211,0.000333639828711531,0.0213881095904527,0.332689133126087
"Ddx25",-1.00762599085829,-0.148646596225691,-4.31351422976736,0.000332222129022185,0.0213881095904527,0.325482333549579
"LOC120093104",-0.968969568654363,-0.818314557601765,-4.30363412188624,0.000340012260833159,0.0213881095904527,0.321473486080016
"RGD1565048",-1.14094351706127,-0.248299324841452,-4.29676965769141,0.000345532369561705,0.0213881095904527,0.301319976466116
"Ifi27",-1.08143932167301,10.3235911882012,-4.28677190101367,0.000353733451934706,0.0213881095904527,0.289186169083298
"S100a10",-0.995909925611422,4.52977597111731,-4.28735561473481,0.000353249310761093,0.0213881095904527,0.2796794599413
"RGD1560813",-1.16284260022173,0.638642430418695,-4.29021446796119,0.000350887720323656,0.0213881095904527,0.278976573345481
"RGD1565590",1.28518220976871,0.682946628531819,4.28441409250758,0.00035569584108843,0.0213881095904527,0.275973633742222
"Tex30",-0.81212369225514,2.93544590475849,-4.27814316452296,0.0003609684240788,0.0213881095904527,0.271043658525999
"Prex1",1.02686865474784,0.983840359538775,4.2811738599029,0.000358410501027078,0.0213881095904527,0.269203800270662
"Stx2",0.889158035582684,4.27489794980562,4.28035252664388,0.000359101908713534,0.0213881095904527,0.267050662918156
"Ppm1k",1.41286701819977,3.32466543904502,4.27387173307783,0.000364604665209193,0.0213881095904527,0.260991487227086
"Mdm4",0.910469296750414,2.80961946329337,4.26884747762686,0.000368928845045392,0.0213881095904527,0.253042348612408
"Fez1",-1.0862494393713,-0.0407800395353681,-4.27583958908426,0.000362924899293125,0.0213881095904527,0.246669827402706
"H2az1",-0.825457181744079,5.99684302044798,-4.26740556070878,0.000370179321209737,0.0213881095904527,0.242745315345848
"Trpm6",-1.22671594639947,-0.179727758215198,-4.26527134824993,0.000372037986176236,0.0213881095904527,0.232274580116623
"Plekhd1",-0.866146235513316,-0.740126277267785,-4.25577177872242,0.000380425293958901,0.0213881095904527,0.223476857066192
"Tbcc",-0.779592199703932,4.70031794822311,-4.26135044572047,0.000375477093528361,0.0213881095904527,0.223083503838176
"Gtf3c3",0.892860652611056,1.03099547990703,4.2552961354693,0.000380850196707373,0.0213881095904527,0.215864866135228
"Abcd2",-1.21692677414627,0.853278473366036,-4.2565470263653,0.000379733766619439,0.0213881095904527,0.214052634909184
"Hscb",-0.886924630077988,3.69898154316188,-4.24322209275455,0.000391797051125771,0.0213881095904527,0.187792535562794
"RGD1559972",-1.0100522006085,2.52714523522772,-4.23642486658471,0.000398097945684172,0.0213881095904527,0.185072560974493
"Ssr1",-1.03897173711127,4.29317177721903,-4.24042609124914,0.000394376693033816,0.0213881095904527,0.178160982406546
"Car3",-1.3156184724501,5.18938757264521,-4.239224443651,0.000395490580526832,0.0213881095904527,0.17716490316842
"Zscan25",1.22978159152568,1.5124508540323,4.2328492289898,0.000401453165495884,0.0213881095904527,0.175310720124159
"Bnc1",-0.717522032772646,-0.864558144413296,-4.23457191134445,0.00039983315252318,0.0213881095904527,0.171345891015192
"Myh7b",-1.38905297559695,1.269145617009,-4.23196968500019,0.000402282825666067,0.0213881095904527,0.170404980994271
"LOC120093105",1.07395105743062,1.07457387440225,4.23226285797036,0.000402006089361371,0.0213881095904527,0.16916028064705
"LOC120099694",-1.70769521278654,5.80195963721265,-4.23019401255186,0.000403963031262806,0.0213881095904527,0.161501206098039
"LOC367858",-1.26067327347857,-0.348612509136503,-4.22369400479156,0.000410173802823823,0.0213881095904527,0.156396942495086
"Lss",-1.55607824089679,3.90407680305429,-4.22733212782333,0.000406685868395967,0.0213881095904527,0.153209381082707
"C14h1orf146",-0.713680232514181,-0.87291698899228,-4.2133374362883,0.000420267856840442,0.0213881095904527,0.124643858950947
"Tymp",-1.11761996204766,6.35746917906787,-4.20411816928931,0.000429462679429393,0.0213881095904527,0.1085864465824
"Tmem234",-0.778199907210504,3.71127679098358,-4.2055449622814,0.000428026595914005,0.0213881095904527,0.105886529247508
"Ppial4d",-0.942303078046224,6.0588381168191,-4.20038994152899,0.000433238011411233,0.0213881095904527,0.0983702075032733
"Pdk4",2.02955715744822,3.73612364824156,4.19648187721675,0.000437231150183203,0.0213881095904527,0.0942961555360631
"Rnf212b",-1.04611288033496,-0.810075025277507,-4.19627102953343,0.000437447633010008,0.0213881095904527,0.0901424589079785
"Mir193a",-1.0103622789948,-0.827957319518301,-4.19496137639576,0.0004387946948576,0.0213881095904527,0.0859593095596862
"Psme2",-0.91189209902472,6.40104538279342,-4.19123392085757,0.000442651406181456,0.0213881095904527,0.0810879449812791
"Flt4",1.24203141251001,1.32859152513421,4.18546768783833,0.000448684588385608,0.0213881095904527,0.0748052060052489
"RGD1560730",-0.725653773456826,-0.795489767430903,-4.18247643336896,0.00045184669572927,0.0213881095904527,0.0617213191400134
"RT1-M2",1.18506278543987,2.23602852840223,4.17591441708598,0.000458861915525206,0.0213881095904527,0.0582037533868522
"LOC120093158",-0.982044668589338,4.1296574905249,-4.18351690361689,0.000450744273092246,0.0213881095904527,0.0551376118577469
"Fxyd3",-1.86716510128028,0.32318993587336,-4.17734809591858,0.000457319967105359,0.0213881095904527,0.0527292825546795
"LOC108348590",-0.865258403561312,-0.848081971503417,-4.17737222846986,0.000457294056545815,0.0213881095904527,0.0471704271266411
"Krtap17-1",-0.937301977084409,-0.846199111415099,-4.17617907726106,0.000458576877270362,0.0213881095904527,0.0446170163081829
"AA926063",-1.48943758850398,0.776984099592646,-4.16675041846732,0.000468841695427608,0.0213881095904527,0.0284327494004275
"LOC100361934",-1.46199026421872,1.3939143155991,-4.1612783006152,0.000474904262494177,0.0213881095904527,0.0247762700747405
"LOC120093732",-0.865337210747913,-0.607914921777061,-4.15955374519143,0.000476831115301027,0.0213881095904527,0.0237233316201815
"LOC120101957",-1.6838542533769,5.82377772052689,-4.16388049502378,0.000472011563144705,0.0213881095904527,0.0181758288268457
"Dnajc19",-1.00256351721318,6.39423059353025,-4.16101345997347,0.000475199662674707,0.0213881095904527,0.0158854810664089
"LOC102547982",-0.884489712857998,-0.812786193590601,-4.16101872096977,0.000475193792830255,0.0213881095904527,0.0138014035491185
"Ndufa6",-1.09127279339903,8.86730797713762,-4.15467208371005,0.000482327947677504,0.0213881095904527,0.0131608000284
"Crip3",-0.907629840966009,-0.856060172244823,-4.16153324391848,0.00047462007533095,0.0213881095904527,0.0127394978818645
